voivodeship,name,latitude,longitude
łódzkie,Kamionacz,51.6725,18.70528
łódzkie,Kamionacz Poduchowny,51.66694,18.70361
łódzkie,Kamionaczyk,51.66306,18.72667
łódzkie,Kamionka,51.16889,18.60472
łódzkie,Kamionki,51.36417,19.6175
łódzkie,Kamionna,51.33111,18.95944
łódzkie,Kamocin,51.46694,19.58528
łódzkie,Kamocinek,51.45306,19.54806
łódzkie,Kamocinek-Kolonia,51.45222,19.56944
łódzkie,Kamocka Wola,51.28972,19.96528
łódzkie,Kamostek,51.52,19.05417
łódzkie,Kamyk,51.36583,18.88417
łódzkie,Kamyk-Kolonia,51.36389,18.87861
łódzkie,Kamyków,51.44889,20.44444
łódzkie,Kanada,51.39611,19.41222
łódzkie,Kania Góra,51.93389,19.37
łódzkie,Kanice,51.64528,20.26528
łódzkie,Kapera,51.94694,19.89806
łódzkie,Kapiców,51.05528,19.70611
łódzkie,Kapie,51.39389,18.35278
łódzkie,Kapituła,51.10583,18.78833
łódzkie,Kapkaz,51.15,18.51139
łódzkie,Kapkazy,51.58889,19.3875
łódzkie,Karabinka,52.15944,19.30667
łódzkie,Karasica,51.96861,19.67167
łódzkie,Karbanów,51.26194,18.64389
łódzkie,Karchowe,51.64417,20.02528
łódzkie,Karczmarucha,51.18861,18.25611
łódzkie,Karczmy,51.52833,19.28528
łódzkie,Karczownia,51.21639,18.96778
łódzkie,Karczunek,51.32694,19.95528
łódzkie,Karczunek nad Lasem,51.33167,19.98278
łódzkie,Karczów,51.03417,19.70861
łódzkie,Karczówek,51.69889,18.94722
łódzkie,Karczówka,51.25556,20.05111
łódzkie,Karczówki,51.19417,18.88694
łódzkie,Kardów,51.17611,18.38667
łódzkie,Kargał-Las,51.38972,19.62167
łódzkie,Karkosy,52.01028,19.07861
łódzkie,Karkoszki,51.14139,19.47639
łódzkie,Karlin,51.47028,19.65944
łódzkie,Karmalinka,51.54556,19.28083
łódzkie,Karnice,51.93944,18.93389
łódzkie,Karniszewice,51.66667,19.33111
łódzkie,Karnkowska Górka,52.19833,19.96972
łódzkie,Karnków,51.98972,19.62694
łódzkie,Karolew,51.62833,18.96139
łódzkie,Karolina,51.82639,18.47111
łódzkie,Karolinów,51.29361,19.82361
łódzkie,Karolów,51.25972,19.23667
łódzkie,Karpaty,51.30556,18.64444
łódzkie,Karpin,51.66944,19.71139
łódzkie,Karpina,52.13667,19.69972
łódzkie,Karsy,51.01361,19.61778
łódzkie,Karszew,51.6625,19.11583
łódzkie,Karsznice,51.57861,19.01722
łódzkie,Karsznice Duże,52.22722,19.89028
łódzkie,Karsznice Małe,52.22861,19.87139
łódzkie,Karsznice-Parcele,52.03361,19.34222
łódzkie,Karsznie,51.46,18.43111
łódzkie,Kartuzy,50.955,19.47028
łódzkie,Karwice,51.36,20.36833
łódzkie,Karwowszczyzna,51.89444,19.81056
łódzkie,Karłów,52.09333,19.17778
łódzkie,Kaski,51.34028,18.29889
łódzkie,Kaszew,51.81583,18.53444
łódzkie,Kaszewice,51.32,19.26972
łódzkie,Kaszewice-Kolonia,51.33639,19.27083
łódzkie,Kaszewy Dworne,52.21639,19.47222
łódzkie,Kaszewy Kościelne,52.21333,19.45944
łódzkie,Kaszewy Tarnowskie,52.21194,19.49167
łódzkie,Kaszewy-Kolonia,52.20444,19.47194
łódzkie,Kaszewy-Spójnia,52.20778,19.46194
łódzkie,Kasztańska Kolonia,51.24306,18.83167
łódzkie,Katarzynka,51.43917,19.3925
łódzkie,Katarzynopole,51.24556,18.80917
łódzkie,Katarzynów,51.00556,19.59944
łódzkie,Kawalce,51.28639,19.2
łódzkie,Kawęczyn,51.06833,19.84639
łódzkie,Kawęczyn B,51.87861,20.21917
łódzkie,Kawęczyn-Parowa,51.0725,19.83778
łódzkie,Kawęczynek,51.66556,18.54611
łódzkie,Kazanka,51.60722,18.47639
łódzkie,Kazanów,51.63667,20.16111
łódzkie,Kazimierek,52.17111,19.67944
łódzkie,Kazimierz,51.19944,18.42306
łódzkie,Kazimierzew,51.8925,19.04417
łódzkie,Kazimierzów,51.32,20.10611
łódzkie,Kazimierów,51.4975,18.53194
łódzkie,Kazimierówka,52.21222,19.53667
łódzkie,Kaznów,52.0775,18.89778
łódzkie,Kaznówek,52.06389,18.89556
łódzkie,Kałduny,51.40611,19.37306
łódzkie,Kałek,51.37167,19.78889
łódzkie,Kałuże,51.08667,18.63611
łódzkie,Kały,52.27944,19.27694
łódzkie,Kały-Towarzystwo,52.2825,19.29028
łódzkie,Kałów,51.83972,19.01722
łódzkie,Kałęczew,51.92472,19.79389
łódzkie,Kaźmierzec,51.59583,18.85806
łódzkie,Kaźmirów,51.36694,18.295
łódzkie,Kempfinówka,51.36917,19.37917
łódzkie,Kiedosy,51.07167,18.78889
łódzkie,Kielchinów,51.34,19.43861
łódzkie,Kierków,51.07778,19.46917
łódzkie,Kiernozia,52.26861,19.87139
łódzkie,Kiernozia-Parcela,52.2775,19.87472
łódzkie,Kieruzele,51.27194,19.12833
łódzkie,Kierz,51.62944,20.04556
łódzkie,Kietlin,51.08667,19.50778
łódzkie,Kiełbasy,51.42917,18.40194
łódzkie,Kiełczygłów,51.23861,18.98389
łódzkie,Kiełczygłów-Kolonia,51.23917,18.99472
łódzkie,Kiełczygłów-Okupniki,51.23083,18.98083
łódzkie,Kiełczygłówek,51.27861,18.90778
łódzkie,Kiełczówka,51.53917,19.71417
łódzkie,Kiełmina,51.86611,19.53306
łódzkie,Kiełmina Mała,51.88528,19.51972
łódzkie,Kiełpin,51.74722,18.86333
łódzkie,Kijak,51.21389,18.55333
łódzkie,Kijanice,51.36722,18.46889
łódzkie,Kijanice-Kolonia,51.36528,18.47889
łódzkie,Kije,51.56083,18.40194
łódzkie,Kijonie,52.18639,19.78028
łódzkie,Kiki,51.66361,19.13306
łódzkie,Kiki-Kolonia,52.01194,18.9475
łódzkie,Kirchol,51.87306,18.90528
łódzkie,Kisiele,51.32278,19.62222
łódzkie,Kisielizna,51.58083,18.75417
łódzkie,Kita,51.40222,18.55806
łódzkie,Kity,51.40194,18.46722
łódzkie,Klapacz,51.05194,19.53889
łódzkie,Klapitka,51.8225,18.71583
łódzkie,Klapka,51.26,18.48361
łódzkie,Klaryny,50.86833,19.675
łódzkie,Klasa,52.09444,19.11722
łódzkie,Klasak,51.18278,18.1725
łódzkie,Klasak Duży,51.19306,18.35389
łódzkie,Klasak Mały,51.17917,18.35111
łódzkie,Klatka,51.275,18.19194
łódzkie,Klekotowe,51.03694,19.40472
łódzkie,Klekoty,51.57917,18.49528
łódzkie,Klekowiec,51.01611,19.43806
łódzkie,Klemensów Grzybowski,52.22194,19.73
łódzkie,Klementynów,51.28778,19.84833
łódzkie,Klementów,51.89917,18.93889
łódzkie,Kleszcz,51.40083,19.73861
łódzkie,Kleszczów,51.22278,19.305
łódzkie,Kletnia,51.15861,19.49556
łódzkie,Klew,51.21306,20.01944
łódzkie,Klew-Kolonia,51.20889,20.04
łódzkie,Klewków,52.13472,19.91417
łódzkie,Kliczków Mały,51.5375,18.52556
łódzkie,Kliczków Wielki,51.535,18.57111
łódzkie,Kliczków-Kolonia,51.53583,18.5575
łódzkie,Klimas,51.31444,18.46083
łódzkie,Klimkowizna,51.65667,19.30667
łódzkie,Klin,51.3875,19.20194
łódzkie,Kliny,51.36972,20.21667
łódzkie,Klizin,51.13667,19.62
łódzkie,Klizin-Brzezinki,51.13278,19.60639
łódzkie,Klizin-Chaba,51.135,19.59167
łódzkie,Klizin-Kopaliny,51.14778,19.60194
łódzkie,Klonek,51.65222,18.88194
łódzkie,Klonowa,51.41917,18.42528
łódzkie,Klonowa Poduchowna,51.41417,18.42
łódzkie,Klonowiec Stary,52.30194,19.32417
łódzkie,Klonowiec Wielki,52.31611,19.29694
łódzkie,Klonów,51.82,18.57972
łódzkie,Klonówek,51.82194,18.59222
łódzkie,Klonówka,51.45806,18.36861
łódzkie,Klotyldów,52.17861,19.705
łódzkie,Kluki,51.34167,19.23722
łódzkie,Klusiny,51.24972,18.69361
łódzkie,Kluski,51.07139,18.66083
łódzkie,Klęcz,51.3725,19.01861
łódzkie,Klęk,51.86306,19.52056
łódzkie,Kmiecie,51.25611,18.84917
łódzkie,Kmiecizna,51.20222,19.40222
łódzkie,Knapy,51.38778,18.51528
łódzkie,Kniatowy,51.255,18.34833
łódzkie,Kobiałka,51.87111,19.23361
łódzkie,Kobiele Małe,51.015,19.63306
łódzkie,Kobiele Małe-Kolonia,51.02083,19.62917
łódzkie,Kobiele Wielkie,51.03222,19.625
łódzkie,Kobierzycko,51.62556,18.60083
łódzkie,Kobus,51.62556,20.33194
łódzkie,Kobyla Chmielowa,51.71389,18.85611
łódzkie,Kobyla Miejska,51.72333,18.94417
łódzkie,Kobylak,52.04472,19.09639
łódzkie,Kobylanka,51.55333,18.78028
łódzkie,Kobyle,52.13333,18.94806
łódzkie,Kobylec,52.22972,20.03556
łódzkie,Kobylin,51.85389,19.84306
łódzkie,Kobylniki,51.71278,18.49333
łódzkie,Kobyłki,51.435,19.49528
łódzkie,Kobyłki-Kolonia,51.43444,19.50278
łódzkie,Kocelne Niwy,50.91139,19.48917
łódzkie,Koch,51.30722,19.045
łódzkie,Kochanków,52.26833,19.84722
łódzkie,Kochanów,51.60472,20.08861
łódzkie,Kochanówka,51.80583,19.34667
łódzkie,Kochlew,51.19639,18.76972
łódzkie,Kocia Góra,51.54861,19.15306
łódzkie,Kocia Górka,51.23056,18.81111
łódzkie,Kocie Laski,51.895,20.05389
łódzkie,Kocielizna,51.21333,19.24389
łódzkie,Kocierzew Kościelny,52.22361,20.01889
łódzkie,Kocierzew Południowy,52.21639,20.01917
łódzkie,Kocierzew Północny,52.23194,20.02417
łódzkie,Kocierzowy,51.14722,19.53861
łódzkie,Kociełek,51.26028,18.83972
łódzkie,Kocilew,51.1425,18.53139
łódzkie,Kocina,51.41639,18.87944
łódzkie,Kociniak,51.19167,19.36444
łódzkie,Kocinka,51.41222,18.88833
łódzkie,Kociołek,51.29389,18.39611
łódzkie,Kociołki,51.6725,18.485
łódzkie,Kociołki-Las,51.52889,19.40194
łódzkie,Kocirady,52.03417,19.08944
łódzkie,Kociszew,51.49278,19.29861
łódzkie,Kociszówek,51.70278,18.63111
łódzkie,Koconia,51.0575,19.78861
łódzkie,Kodrań,51.18028,19.23083
łódzkie,Kodrąb,51.09861,19.63
łódzkie,Kokoszki,51.66361,18.43611
łódzkie,Kolce Stępowskie,52.2625,19.7625
łódzkie,Kolenie,51.53972,20.4325
łódzkie,Kolonia,51.07583,19.27222
łódzkie,Kolonia Balcerów,51.93528,20.14083
łódzkie,Kolonia Balin,51.94028,18.80889
łódzkie,Kolonia Baszków,51.65611,18.61611
łódzkie,Kolonia Bałucz,51.645,19.05389
łódzkie,Kolonia Bielawy,52.04806,19.00417
łódzkie,Kolonia Bilew,51.58556,19.04639
łódzkie,Kolonia Bobrowniki,51.53139,18.84056
łódzkie,Kolonia Bolesławiec-Chróścin,51.19,18.18778
łódzkie,Kolonia Bolimowska-Wieś,52.08417,20.18556
łódzkie,Kolonia Borki Drużbińskie,51.84889,18.79333
łódzkie,Kolonia Bratoszewice,51.93806,19.64806
łódzkie,Kolonia Broszki,51.38806,18.65556
łódzkie,Kolonia Broszęcin,51.2725,19.08667
łódzkie,Kolonia Brudzew,51.61167,18.5175
łódzkie,Kolonia Brużyca,51.83278,19.34361
łódzkie,Kolonia Brzeski,51.52556,18.95806
łódzkie,Kolonia Brzezie,51.21028,20.00861
łódzkie,Kolonia Brzeziny,52.00139,18.83028
łódzkie,Kolonia Brzozówka,51.69639,20.33222
łódzkie,Kolonia Bujały,51.69139,20.53194
łódzkie,Kolonia Bujnice,51.22722,19.61722
łódzkie,Kolonia Bujniczki,51.19889,19.62111
łódzkie,Kolonia Bujny,51.37917,19.65806
łódzkie,Kolonia Bujnów,51.4075,18.55917
łódzkie,Kolonia Bukowiec,51.52972,18.48944
łódzkie,Kolonia Burdynówka,51.41167,18.67944
łódzkie,Kolonia Byczyna,51.88056,18.95306
łódzkie,Kolonia Będków,51.24444,19.05528
łódzkie,Kolonia Charłupia Mała,51.62083,18.68861
łódzkie,Kolonia Charłupia-Drzązna,51.56194,18.63722
łódzkie,Kolonia Chlewo,51.75972,18.46361
łódzkie,Kolonia Chocim,51.82,18.54
łódzkie,Kolonia Chociszew,51.91639,19.24389
łódzkie,Kolonia Chorzew,51.21806,18.9575
łódzkie,Kolonia Chotynin,51.19639,18.21611
łódzkie,Kolonia Chrząstów,51.93889,19.1675
łódzkie,Kolonia Cienia,51.6075,18.49861
łódzkie,Kolonia Cieszanowice,51.23444,19.65083
łódzkie,Kolonia Czastary,51.25639,18.33472
łódzkie,Kolonia Czechy Drugie,51.60306,18.90861
łódzkie,Kolonia Czechy Pierwsze,51.60833,18.89583
łódzkie,Kolonia Czwarta,51.41917,18.62833
łódzkie,Kolonia Dalików,51.87944,19.12056
łódzkie,Kolonia Daniszewice,51.22111,19.67861
łódzkie,Kolonia Dmosin,51.90694,19.75917
łódzkie,Kolonia Dobra,51.52694,19.05694
łódzkie,Kolonia Dobrosław,51.34083,18.47222
łódzkie,Kolonia Dobryszyce,51.14917,19.43056
łódzkie,Kolonia Doliny,51.385,18.6525
łódzkie,Kolonia Dołek,51.84056,19.33833
łódzkie,Kolonia Druga,51.42778,18.61167
łódzkie,Kolonia Dukaczew,51.86917,20.21889
łódzkie,Kolonia Dzietrzkowice,51.17861,18.31444
łódzkie,Kolonia Dzigorzew,51.60361,18.70444
łódzkie,Kolonia Dąbrowa Rusiecka,51.34333,18.94611
łódzkie,Kolonia Dąbrowice,51.29611,18.73444
łódzkie,Kolonia Dąbrowska,51.22833,18.55333
łódzkie,Kolonia Dębniak,51.56583,19.91806
łódzkie,Kolonia Filipole,51.38306,18.69972
łódzkie,Kolonia Gawronki,52.11111,19.215
łódzkie,Kolonia Gidelska,51.02167,19.19833
łódzkie,Kolonia Giemzowska,51.67917,19.59778
łódzkie,Kolonia Gorzędów,51.205,19.55722
łódzkie,Kolonia Gosławice-Młyn,52.06472,19.63222
łódzkie,Kolonia Grabice,51.66972,20.37
łódzkie,Kolonia Grabostów,51.46361,19.3075
łódzkie,Kolonia Grodzisk,51.91833,19.77944
łódzkie,Kolonia Grądy,51.65083,18.72556
łódzkie,Kolonia Gułki,51.69556,20.34222
łódzkie,Kolonia Górki Zadzimskie,51.78472,18.88833
łódzkie,Kolonia Góry,51.23667,18.83833
łódzkie,Kolonia Głaniszew,51.69833,18.55278
łódzkie,Kolonia Głogowiec,52.02917,18.91028
łódzkie,Kolonia Głowa,51.92056,19.44361
łódzkie,Kolonia Huta Dłutowska,51.58972,19.37833
łódzkie,Kolonia Januszew,51.92111,20.2525
łódzkie,Kolonia Januszewice,51.38639,20.22667
łódzkie,Kolonia Jaźwiny,51.39917,18.67056
łódzkie,Kolonia Józefów,51.53861,18.62833
łódzkie,Kolonia Kalinowa,51.49444,18.92583
łódzkie,Kolonia Kamostek,51.51167,19.05583
łódzkie,Kolonia Kamycka,51.3575,18.84028
łódzkie,Kolonia Karczmy,51.54444,19.27583
łódzkie,Kolonia Karczówek,51.69778,18.95194
łódzkie,Kolonia Karsy,51.0125,19.61
łódzkie,Kolonia Karsznice,51.58361,18.98417
łódzkie,Kolonia Kawęczynek,51.66611,18.56194
łódzkie,Kolonia Kawęczyńska,51.895,19.99944
łódzkie,Kolonia Kazimierzew,51.77583,18.85472
łódzkie,Kolonia Kisiele,51.32028,19.61889
łódzkie,Kolonia Kociszew,51.48528,19.27778
łódzkie,Kolonia Koconia,51.05972,19.80028
łódzkie,Kolonia Konarskiego,52.07222,19.47333
łódzkie,Kolonia Kopyść,51.61222,19.055
łódzkie,Kolonia Kotfin,50.97444,19.56778
łódzkie,Kolonia Kotków,51.17917,19.61222
łódzkie,Kolonia Kołacinek,51.87972,19.83889
łódzkie,Kolonia Kościerzyn,51.63278,18.64944
łódzkie,Kolonia Kościuszki,52.13611,19.69167
łódzkie,Kolonia Koźle,51.94083,19.60333
łódzkie,Kolonia Koźliny,51.38111,18.66417
łódzkie,Kolonia Kraczynki,51.81778,18.74806
łódzkie,Kolonia Kraszewice,51.065,19.78278
łódzkie,Kolonia Krery,51.11917,19.74417
łódzkie,Kolonia Krobanów,51.60528,19.00278
łódzkie,Kolonia Krokocice,51.75222,18.99389
łódzkie,Kolonia Kruszyna,51.03083,19.79194
łódzkie,Kolonia Krzaki,51.51583,18.60917
łódzkie,Kolonia Krzeczowska,51.18861,18.72361
łódzkie,Kolonia Krzemieniewice,51.18444,19.65
łódzkie,Kolonia Krześlów,51.42861,19.17222
łódzkie,Kolonia Krzętów,51.00083,19.8075
łódzkie,Kolonia Krępa,51.10694,19.33944
łódzkie,Kolonia Kunice,51.39583,20.175
łódzkie,Kolonia Kuniczki,51.41111,20.17944
łódzkie,Kolonia Kustrzyce,51.54222,19.02417
łódzkie,Kolonia Kuśnie,51.53889,18.675
łódzkie,Kolonia Kłoniszew,51.79056,19.01556
łódzkie,Kolonia Laski,51.21861,18.83889
łódzkie,Kolonia Ldzań,51.58028,19.25417
łódzkie,Kolonia Leśna,51.94222,20.09444
łódzkie,Kolonia Lgota,51.1475,19.30972
łódzkie,Kolonia Lipiecka,51.89306,19.98
łódzkie,Kolonia Lipiny,51.39528,18.66444
łódzkie,Kolonia Lipnik,51.23167,18.8925
łódzkie,Kolonia Lisowice,51.09194,18.83167
łódzkie,Kolonia Longinówka,51.35306,19.68278
łódzkie,Kolonia Lubiankowska,51.955,19.8225
łódzkie,Kolonia Maciejowizna,51.13389,19.28611
łódzkie,Kolonia Majaczewice,51.43528,18.80667
łódzkie,Kolonia Majdan,51.20833,19.79333
łódzkie,Kolonia Makowszczyzna,51.19722,18.2625
łódzkie,Kolonia Malanów,51.80639,19.13389
łódzkie,Kolonia Marków-Las,51.52722,18.56
łódzkie,Kolonia Mastkowska,52.19972,19.82083
łódzkie,Kolonia Maszkowice,51.96472,19.32222
łódzkie,Kolonia Mała,51.19944,18.19722
łódzkie,Kolonia Małecz,51.62389,19.99417
łódzkie,Kolonia Małyń,51.77667,19.03472
łódzkie,Kolonia Mierzyn,51.24778,19.69944
łódzkie,Kolonia Mirosławice,51.75861,19.23389
łódzkie,Kolonia Mnich,52.26833,19.47528
łódzkie,Kolonia Mniszków,51.36778,20.03139
łódzkie,Kolonia Modrzewek,51.47389,19.88167
łódzkie,Kolonia Mostki,51.6475,18.99
łódzkie,Kolonia Mroczkowice,51.65444,20.33139
łódzkie,Kolonia Myśliwczów,50.99222,19.74417
łódzkie,Kolonia Młodzowy,51.08417,19.42417
łódzkie,Kolonia Napłatek,51.38889,18.68556
łódzkie,Kolonia Narutowicza,52.13417,19.71056
łódzkie,Kolonia Nawrotów,51.33389,18.09944
łódzkie,Kolonia Niechmirów,51.40806,18.76556
łódzkie,Kolonia Niedzielsko,51.24139,18.59389
łódzkie,Kolonia Niwiska,51.31889,18.24556
łódzkie,Kolonia Niwna,51.805,20.24444
łódzkie,Kolonia Niwy,51.51417,19.29917
łódzkie,Kolonia Nowa Wieś,51.46944,18.65333
łódzkie,Kolonia Nowa Wojska,51.83222,20.17917
łódzkie,Kolonia Nowy Jasień,51.60583,20.10972
łódzkie,Kolonia Ojrzeń,50.99694,19.4925
łódzkie,Kolonia Okalew,51.33333,18.56528
łódzkie,Kolonia Okręglica,51.52611,18.74556
łódzkie,Kolonia Olszowa,51.58667,19.84889
łódzkie,Kolonia Olszowiec,51.19306,19.52056
łódzkie,Kolonia Oporów,52.25111,19.58194
łódzkie,Kolonia Oraczew,52.13778,19.24389
łódzkie,Kolonia Osiek,51.34917,18.19833
łódzkie,Kolonia Osse,51.93,19.53889
łódzkie,Kolonia Ostoja,51.44778,19.30583
łódzkie,Kolonia Ostrówek,51.59111,19.01889
łódzkie,Kolonia Pałczewska,51.66778,19.61389
łódzkie,Kolonia Pierwsza,51.42194,18.5925
łódzkie,Kolonia Pietrachy,51.78861,18.86778
łódzkie,Kolonia Plucice,51.19556,19.61278
łódzkie,Kolonia Pobórz,52.29639,19.53833
łódzkie,Kolonia Podlaska,51.38167,19.58306
łódzkie,Kolonia Podłężyce Drugie,51.58139,18.82167
łódzkie,Kolonia Podłężyce Pierwsze,51.5875,18.81917
łódzkie,Kolonia Policzko,51.04583,19.91778
łódzkie,Kolonia Politanice,51.36056,19.40611
łódzkie,Kolonia Pomiary,51.14028,19.215
łódzkie,Kolonia Poniatów,51.79861,18.56056
łódzkie,Kolonia Południowa,51.89028,20.03833
łódzkie,Kolonia Pożdżenice,51.46778,19.18417
łódzkie,Kolonia Pratkowice,51.03833,19.845
łódzkie,Kolonia Prusy,51.81083,20.04139
łódzkie,Kolonia Prymusowa Wola,51.37556,20.17333
łódzkie,Kolonia Przerąb,51.14417,19.73528
łódzkie,Kolonia Przyłuski,51.71361,20.47694
łódzkie,Kolonia Ptaszkowice,51.52222,18.94667
łódzkie,Kolonia Północna,52.23278,19.80361
łódzkie,Kolonia Pątnów,51.12861,18.62528
łódzkie,Kolonia Płoszów,51.11306,19.47972
łódzkie,Kolonia Raczków,51.67722,18.54194
łódzkie,Kolonia Radoszewice,51.25417,18.82889
łódzkie,Kolonia Raducka,51.26222,18.7575
łódzkie,Kolonia Rakowice A,51.58694,18.6375
łódzkie,Kolonia Rakowice B,51.58778,18.62389
łódzkie,Kolonia Retkowska,52.18972,19.81778
łódzkie,Kolonia Rogóźno,51.425,18.97944
łódzkie,Kolonia Rojków,51.53472,18.96194
łódzkie,Kolonia Romanowska,51.66778,19.60167
łódzkie,Kolonia Rossoszyca,51.70222,18.79917
łódzkie,Kolonia Rożny,51.11917,19.38194
łódzkie,Kolonia Rszew,51.76389,19.33194
łódzkie,Kolonia Ruda Pilichowska,51.25,20.11778
łódzkie,Kolonia Rudnik,51.57667,19.82333
łódzkie,Kolonia Rylsk Duży,51.74889,20.44556
łódzkie,Kolonia Rylsk Mały,51.68833,20.44528
łódzkie,Kolonia Rzejowice,51.08722,19.69278
łódzkie,Kolonia Rzymiec,51.74194,20.49222
łódzkie,Kolonia Ręczno,51.18333,19.86778
łódzkie,Kolonia Sadkowice,51.72722,20.50139
łódzkie,Kolonia Sady,50.89111,19.69306
łódzkie,Kolonia Seligówek,52.01528,19.97083
łódzkie,Kolonia Siedlec,52.12917,19.1475
łódzkie,Kolonia Siedlątków,51.8475,18.72361
łódzkie,Kolonia Siekanie,51.38111,18.6325
łódzkie,Kolonia Skaratkowska,52.02417,19.81167
łódzkie,Kolonia Skotnicka,52.03,18.78111
łódzkie,Kolonia Smardzew,51.59056,18.67167
łódzkie,Kolonia Soczówki,51.23417,20.23083
łódzkie,Kolonia Sokola Góra,51.05583,19.83278
łódzkie,Kolonia Sokolniki,51.30861,18.31889
łódzkie,Kolonia Sokołów,51.51083,18.74417
łódzkie,Kolonia Srock,51.53667,19.61194
łódzkie,Kolonia Stach,51.81611,18.58778
łódzkie,Kolonia Stara Wieś,50.99694,20.00583
łódzkie,Kolonia Starorawska,51.88444,20.25611
łódzkie,Kolonia Starostwo,51.71083,18.94278
łódzkie,Kolonia Staszica,52.135,19.67833
łódzkie,Kolonia Staw,51.25639,18.58944
łódzkie,Kolonia Stefanów,51.90639,19.11389
łódzkie,Kolonia Strzałkowska,51.05222,19.48444
łódzkie,Kolonia Strzegocin,52.16278,19.37139
łódzkie,Kolonia Sucha,51.64333,18.72194
łódzkie,Kolonia Suchowola,51.19333,19.08667
łódzkie,Kolonia Suliszewice,51.68278,18.39694
łódzkie,Kolonia Sycanów,51.51278,19.11389
łódzkie,Kolonia Szczepanowice,51.23,19.62194
łódzkie,Kolonia Szczercowska,51.35028,19.08333
łódzkie,Kolonia Szklana Huta,51.42806,18.64667
łódzkie,Kolonia Szlachecka,51.35583,18.73583
łódzkie,Kolonia Sójki,52.27,19.38361
łódzkie,Kolonia Słupska,51.88778,19.99194
łódzkie,Kolonia Tarnowska Wola,51.65167,19.99917
łódzkie,Kolonia Tarnówka,51.71611,19.01861
łódzkie,Kolonia Trojanowice,51.25972,20.15778
łódzkie,Kolonia Trzcianka,51.94167,19.84806
łódzkie,Kolonia Trzecia,51.42778,18.61306
łódzkie,Kolonia Turobowice,51.72944,20.48139
łódzkie,Kolonia Tyczyn,51.50222,18.8475
łódzkie,Kolonia Ujazd,51.58361,19.89667
łódzkie,Kolonia Walentynów,51.79639,18.58
łódzkie,Kolonia Waliszewice,51.73861,18.43556
łódzkie,Kolonia Wałek,51.77556,18.54389
łódzkie,Kolonia Wałowice,51.79972,20.25778
łódzkie,Kolonia Wieruszowska,51.26472,18.31056
łódzkie,Kolonia Wierzchlas,51.19361,18.70167
łódzkie,Kolonia Wierzchowisko,51.2175,20.22556
łódzkie,Kolonia Wilamów,52.03111,18.76972
łódzkie,Kolonia Wola Blakowa,51.11694,19.29583
łódzkie,Kolonia Wola Błędowa,51.92722,19.62139
łódzkie,Kolonia Wola Dzierlińska,51.61694,18.69333
łódzkie,Kolonia Wola Dzigorzew,51.61917,18.69472
łódzkie,Kolonia Wola Kleszczowa,51.4225,18.91556
łódzkie,Kolonia Wola Naropińska,51.74639,20.08111
łódzkie,Kolonia Wola Rożkowa,51.03417,19.67556
łódzkie,Kolonia Wola Szydłowiecka,52.09611,20.24556
łódzkie,Kolonia Wola Zaradzyńska,51.66694,19.4075
łódzkie,Kolonia Wolnica Niechmirowska,51.36722,18.75694
łódzkie,Kolonia Wolska,51.89806,19.98889
łódzkie,Kolonia Wołucza,51.84472,20.23194
łódzkie,Kolonia Wrońska,51.36222,18.83167
łódzkie,Kolonia Wrzesina,51.12611,19.32583
łódzkie,Kolonia Wróblew,51.97778,19.24972
łódzkie,Kolonia Wyborów,52.17722,19.86917
łódzkie,Kolonia Wygnanów,51.41556,20.11444
łódzkie,Kolonia Wymysłówek,51.05111,19.40417
łódzkie,Kolonia Wypychów,51.42472,19.16889
łódzkie,Kolonia Węgrzynowice,51.72333,19.97806
łódzkie,Kolonia Zakrzewska,52.12583,19.67778
łódzkie,Kolonia Zakurowie,51.35056,18.88528
łódzkie,Kolonia Zapolice,51.08139,19.63444
łódzkie,Kolonia Zapusta Mała,51.58861,18.69417
łódzkie,Kolonia Zawada,51.52083,19.94083
łódzkie,Kolonia Zawady,51.40944,18.98139
łódzkie,Kolonia Zborów,51.39861,18.945
łódzkie,Kolonia Zdrzychów,51.86194,19.08556
łódzkie,Kolonia Zmyślona,51.2375,18.82139
łódzkie,Kolonia Złotowizna,51.53806,18.61111
łódzkie,Kolonia ku Stacji,51.63972,18.58889
łódzkie,Kolonia nad Rzeką,52.00694,19.90667
łódzkie,Kolonia nad Szosą,52.00278,19.89833
łódzkie,Kolonia pod Jacochowem,51.99444,19.97972
łódzkie,Kolonia pod Kalenicami,51.97556,19.88389
łódzkie,Kolonia pod Lasem,51.93833,19.87083
łódzkie,Kolonia pod Piotrowicami,51.63972,18.61528
łódzkie,Kolonia pod Reczycami,51.99361,19.88
łódzkie,Kolonia przy Szosie,51.98083,19.91306
łódzkie,Kolonia w Łąkach,52.16111,19.84111
łódzkie,Kolonia Łaznów,51.63833,19.76944
łódzkie,Kolonia Łazów,50.94556,19.73972
łódzkie,Kolonia Łeszczyn,51.38806,18.67056
łódzkie,Kolonia Łobudzice,51.44944,19.25722
łódzkie,Kolonia Łyszkowice,51.97111,19.92
łódzkie,Kolonia Łękińsko,51.20389,19.35778
łódzkie,Kolonia Ściegny,51.19611,19.4775
łódzkie,Kolonia Ślądkowice,51.58028,19.29083
łódzkie,Kolonia Środkowa,51.97694,19.87306
łódzkie,Kolonia Świńsko,51.53917,19.89528
łódzkie,Kolonia Żuchowice,51.21583,19.56083
łódzkie,Kolonia Żurków,51.09306,19.1475
